event_date,variable,Qahead,bcei_pub_date,target_qtr,forecast,realized,error
1989-02-14,real_gdp,2,1989-02-01,1989Q3,1.8,3.153118781389397,1.3531187813893968
1989-02-14,real_gdp,3,1989-02-01,1989Q4,1.3,1.2158127084984205,-0.08418729150157955
1989-02-14,real_gdp,4,1989-02-01,1990Q1,1.5,4.287438988065451,2.7874389880654507
1989-02-14,real_gdp,5,1989-02-01,1990Q2,1.5,1.5582211193459372,0.05822111934593721
1989-02-14,unrate,0,1989-02-01,1989Q1,5.3,5.2,-0.09999999999999964
1989-02-14,unrate,1,1989-02-01,1989Q2,5.3,5.233333333333333,-0.06666666666666643
1989-02-14,unrate,2,1989-02-01,1989Q3,5.4,5.233333333333333,-0.16666666666666696
1989-02-14,unrate,3,1989-02-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-02-14,unrate,4,1989-02-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-02-14,unrate,5,1989-02-01,1990Q2,5.6,5.333333333333333,-0.2666666666666666
1989-02-23,cpi,0,1989-02-01,1989Q1,4.6,4.6222196185139675,0.02221961851396781
1989-02-23,cpi,1,1989-02-01,1989Q2,4.7,6.624222048547779,1.9242220485477786
1989-02-23,cpi,2,1989-02-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1989-02-23,cpi,3,1989-02-01,1989Q4,4.8,4.1287738187626655,-0.6712261812373344
1989-02-23,cpi,4,1989-02-01,1990Q1,4.8,7.06543507578159,2.26543507578159
1989-02-23,cpi,5,1989-02-01,1990Q2,4.7,4.016416990809968,-0.6835830091900323
1989-02-23,gdp_price,0,1989-02-01,1989Q1,4.1,3.9250963154181977,-0.17490368458180194
1989-02-23,gdp_price,1,1989-02-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1989-02-23,gdp_price,2,1989-02-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1989-02-23,gdp_price,3,1989-02-01,1989Q4,4.3,2.7735556339689493,-1.5264443660310505
1989-02-23,gdp_price,4,1989-02-01,1990Q1,4.4,4.4527984296597545,0.05279842965975412
1989-02-23,gdp_price,5,1989-02-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-02-23,industrial_production,0,1989-02-01,1989Q1,3.4,1.872051537694697,-1.527948462305303
1989-02-23,industrial_production,1,1989-02-01,1989Q2,2.6,-1.5034442233530454,-4.103444223353046
1989-02-23,industrial_production,2,1989-02-01,1989Q3,2.0,-2.4442069761216434,-4.444206976121643
1989-02-23,industrial_production,3,1989-02-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-02-23,industrial_production,4,1989-02-01,1990Q1,1.6,3.0016192384209273,1.4016192384209272
1989-02-23,industrial_production,5,1989-02-01,1990Q2,1.4,2.7749841613382342,1.3749841613382343
1989-02-23,real_gdp,0,1989-02-01,1989Q1,4.6,4.058268956464417,-0.5417310435355827
1989-02-23,real_gdp,1,1989-02-01,1989Q2,2.1,2.9904340112270944,0.8904340112270943
1989-02-23,real_gdp,2,1989-02-01,1989Q3,1.8,3.153118781389397,1.3531187813893968
1989-02-23,real_gdp,3,1989-02-01,1989Q4,1.3,1.2158127084984205,-0.08418729150157955
1989-02-23,real_gdp,4,1989-02-01,1990Q1,1.5,4.287438988065451,2.7874389880654507
1989-02-23,real_gdp,5,1989-02-01,1990Q2,1.5,1.5582211193459372,0.05822111934593721
1989-02-23,unrate,0,1989-02-01,1989Q1,5.3,5.2,-0.09999999999999964
1989-02-23,unrate,1,1989-02-01,1989Q2,5.3,5.233333333333333,-0.06666666666666643
1989-02-23,unrate,2,1989-02-01,1989Q3,5.4,5.233333333333333,-0.16666666666666696
1989-02-23,unrate,3,1989-02-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-02-23,unrate,4,1989-02-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-02-23,unrate,5,1989-02-01,1990Q2,5.6,5.333333333333333,-0.2666666666666666
1989-02-24,cpi,0,1989-02-01,1989Q1,4.6,4.6222196185139675,0.02221961851396781
1989-02-24,cpi,1,1989-02-01,1989Q2,4.7,6.624222048547779,1.9242220485477786
1989-02-24,cpi,2,1989-02-01,1989Q3,4.8,3.164399566443765,-1.6356004335562346
1989-02-24,cpi,3,1989-02-01,1989Q4,4.8,4.1287738187626655,-0.6712261812373344
1989-02-24,cpi,4,1989-02-01,1990Q1,4.8,7.06543507578159,2.26543507578159
1989-02-24,cpi,5,1989-02-01,1990Q2,4.7,4.016416990809968,-0.6835830091900323
1989-02-24,gdp_price,0,1989-02-01,1989Q1,4.1,3.9250963154181977,-0.17490368458180194
1989-02-24,gdp_price,1,1989-02-01,1989Q2,4.4,4.413653055154065,0.013653055154065008
1989-02-24,gdp_price,2,1989-02-01,1989Q3,4.4,3.009550597717392,-1.3904494022826084
1989-02-24,gdp_price,3,1989-02-01,1989Q4,4.3,2.7735556339689493,-1.5264443660310505
1989-02-24,gdp_price,4,1989-02-01,1990Q1,4.4,4.4527984296597545,0.05279842965975412
1989-02-24,gdp_price,5,1989-02-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-02-24,industrial_production,0,1989-02-01,1989Q1,3.4,1.872051537694697,-1.527948462305303
1989-02-24,industrial_production,1,1989-02-01,1989Q2,2.6,-1.5034442233530454,-4.103444223353046
1989-02-24,industrial_production,2,1989-02-01,1989Q3,2.0,-2.4442069761216434,-4.444206976121643
1989-02-24,industrial_production,3,1989-02-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-02-24,industrial_production,4,1989-02-01,1990Q1,1.6,3.0016192384209273,1.4016192384209272
1989-02-24,industrial_production,5,1989-02-01,1990Q2,1.4,2.7749841613382342,1.3749841613382343
1989-02-24,real_gdp,0,1989-02-01,1989Q1,4.6,4.058268956464417,-0.5417310435355827
1989-02-24,real_gdp,1,1989-02-01,1989Q2,2.1,2.9904340112270944,0.8904340112270943
1989-02-24,real_gdp,2,1989-02-01,1989Q3,1.8,3.153118781389397,1.3531187813893968
1989-02-24,real_gdp,3,1989-02-01,1989Q4,1.3,1.2158127084984205,-0.08418729150157955
1989-02-24,real_gdp,4,1989-02-01,1990Q1,1.5,4.287438988065451,2.7874389880654507
1989-02-24,real_gdp,5,1989-02-01,1990Q2,1.5,1.5582211193459372,0.05822111934593721
1989-02-24,unrate,0,1989-02-01,1989Q1,5.3,5.2,-0.09999999999999964
1989-02-24,unrate,1,1989-02-01,1989Q2,5.3,5.233333333333333,-0.06666666666666643
1989-02-24,unrate,2,1989-02-01,1989Q3,5.4,5.233333333333333,-0.16666666666666696
1989-02-24,unrate,3,1989-02-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-02-24,unrate,4,1989-02-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-02-24,unrate,5,1989-02-01,1990Q2,5.6,5.333333333333333,-0.2666666666666666
1989-06-06,cpi,0,1989-05-01,1989Q2,5.6,6.624222048547779,1.024222048547779
1989-06-06,cpi,1,1989-05-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1989-06-06,cpi,2,1989-05-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1989-06-06,cpi,3,1989-05-01,1990Q1,4.7,7.06543507578159,2.3654350757815896
1989-06-06,cpi,4,1989-05-01,1990Q2,4.8,4.016416990809968,-0.783583009190032
1989-06-06,cpi,5,1989-05-01,1990Q3,4.6,7.090070695024453,2.4900706950244533
1989-06-06,gdp_price,0,1989-05-01,1989Q2,4.8,4.413653055154065,-0.38634694484593446
1989-06-06,gdp_price,1,1989-05-01,1989Q3,4.6,3.009550597717392,-1.5904494022826077
1989-06-06,gdp_price,2,1989-05-01,1989Q4,4.4,2.7735556339689493,-1.626444366031051
1989-06-06,gdp_price,3,1989-05-01,1990Q1,4.5,4.4527984296597545,-0.047201570340245524
1989-06-06,gdp_price,4,1989-05-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-06-06,gdp_price,5,1989-05-01,1990Q3,4.3,3.531867376380382,-0.7681326236196178
1989-06-06,industrial_production,0,1989-05-01,1989Q2,2.0,-1.5034442233530454,-3.5034442233530454
1989-06-06,industrial_production,1,1989-05-01,1989Q3,1.6,-2.4442069761216434,-4.044206976121643
1989-06-06,industrial_production,2,1989-05-01,1989Q4,0.8,1.5637683877378183,0.7637683877378183
1989-06-06,industrial_production,3,1989-05-01,1990Q1,1.1,3.0016192384209273,1.9016192384209272
1989-06-06,industrial_production,4,1989-05-01,1990Q2,1.4,2.7749841613382342,1.3749841613382343
1989-06-06,industrial_production,5,1989-05-01,1990Q3,1.8,1.5594373137071793,-0.24056268629282074
1989-06-06,real_gdp,0,1989-05-01,1989Q2,1.8,2.9904340112270944,1.1904340112270944
1989-06-06,real_gdp,1,1989-05-01,1989Q3,1.2,3.153118781389397,1.9531187813893969
1989-06-06,real_gdp,2,1989-05-01,1989Q4,1.1,1.2158127084984205,0.1158127084984204
1989-06-06,real_gdp,3,1989-05-01,1990Q1,1.3,4.287438988065451,2.987438988065451
1989-06-06,real_gdp,4,1989-05-01,1990Q2,1.4,1.5582211193459372,0.1582211193459373
1989-06-06,real_gdp,5,1989-05-01,1990Q3,1.8,-0.0782854733481608,-1.8782854733481609
1989-06-06,unrate,0,1989-05-01,1989Q2,5.2,5.233333333333333,0.033333333333333215
1989-06-06,unrate,1,1989-05-01,1989Q3,5.3,5.233333333333333,-0.06666666666666643
1989-06-06,unrate,2,1989-05-01,1989Q4,5.4,5.366666666666667,-0.033333333333333215
1989-06-06,unrate,3,1989-05-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-06-06,unrate,4,1989-05-01,1990Q2,5.7,5.333333333333333,-0.36666666666666714
1989-06-06,unrate,5,1989-05-01,1990Q3,5.7,5.7,0.0
1989-07-25,cpi,0,1989-07-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1989-07-25,cpi,1,1989-07-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1989-07-25,cpi,2,1989-07-01,1990Q1,4.7,7.06543507578159,2.3654350757815896
1989-07-25,cpi,3,1989-07-01,1990Q2,4.6,4.016416990809968,-0.5835830091900318
1989-07-25,cpi,4,1989-07-01,1990Q3,4.5,7.090070695024453,2.590070695024453
1989-07-25,cpi,5,1989-07-01,1990Q4,4.5,6.966630434689591,2.4666304346895913
1989-07-25,gdp_price,0,1989-07-01,1989Q3,4.5,3.009550597717392,-1.490449402282608
1989-07-25,gdp_price,1,1989-07-01,1989Q4,4.5,2.7735556339689493,-1.7264443660310507
1989-07-25,gdp_price,2,1989-07-01,1990Q1,4.6,4.4527984296597545,-0.14720157034024517
1989-07-25,gdp_price,3,1989-07-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-07-25,gdp_price,4,1989-07-01,1990Q3,4.4,3.531867376380382,-0.8681326236196183
1989-07-25,gdp_price,5,1989-07-01,1990Q4,4.3,3.129617447079891,-1.1703825529201088
1989-07-25,industrial_production,0,1989-07-01,1989Q3,1.4,-2.4442069761216434,-3.8442069761216433
1989-07-25,industrial_production,1,1989-07-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-07-25,industrial_production,2,1989-07-01,1990Q1,0.8,3.0016192384209273,2.2016192384209274
1989-07-25,industrial_production,3,1989-07-01,1990Q2,1.2,2.7749841613382342,1.5749841613382343
1989-07-25,industrial_production,4,1989-07-01,1990Q3,1.9,1.5594373137071793,-0.3405626862928206
1989-07-25,industrial_production,5,1989-07-01,1990Q4,2.4,-6.049366851886195,-8.449366851886195
1989-07-25,real_gdp,0,1989-07-01,1989Q3,1.4,3.153118781389397,1.753118781389397
1989-07-25,real_gdp,1,1989-07-01,1989Q4,1.2,1.2158127084984205,0.015812708498420536
1989-07-25,real_gdp,2,1989-07-01,1990Q1,1.3,4.287438988065451,2.987438988065451
1989-07-25,real_gdp,3,1989-07-01,1990Q2,1.4,1.5582211193459372,0.1582211193459373
1989-07-25,real_gdp,4,1989-07-01,1990Q3,1.8,-0.0782854733481608,-1.8782854733481609
1989-07-25,real_gdp,5,1989-07-01,1990Q4,2.3,-2.1289636053346217,-4.428963605334621
1989-07-25,unrate,0,1989-07-01,1989Q3,5.3,5.233333333333333,-0.06666666666666643
1989-07-25,unrate,1,1989-07-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-07-25,unrate,2,1989-07-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-07-25,unrate,3,1989-07-01,1990Q2,5.7,5.333333333333333,-0.36666666666666714
1989-07-25,unrate,4,1989-07-01,1990Q3,5.8,5.7,-0.09999999999999964
1989-07-25,unrate,5,1989-07-01,1990Q4,5.8,6.133333333333333,0.33333333333333304
1989-07-26,cpi,0,1989-07-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1989-07-26,cpi,1,1989-07-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1989-07-26,cpi,2,1989-07-01,1990Q1,4.7,7.06543507578159,2.3654350757815896
1989-07-26,cpi,3,1989-07-01,1990Q2,4.6,4.016416990809968,-0.5835830091900318
1989-07-26,cpi,4,1989-07-01,1990Q3,4.5,7.090070695024453,2.590070695024453
1989-07-26,cpi,5,1989-07-01,1990Q4,4.5,6.966630434689591,2.4666304346895913
1989-07-26,gdp_price,0,1989-07-01,1989Q3,4.5,3.009550597717392,-1.490449402282608
1989-07-26,gdp_price,1,1989-07-01,1989Q4,4.5,2.7735556339689493,-1.7264443660310507
1989-07-26,gdp_price,2,1989-07-01,1990Q1,4.6,4.4527984296597545,-0.14720157034024517
1989-07-26,gdp_price,3,1989-07-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-07-26,gdp_price,4,1989-07-01,1990Q3,4.4,3.531867376380382,-0.8681326236196183
1989-07-26,gdp_price,5,1989-07-01,1990Q4,4.3,3.129617447079891,-1.1703825529201088
1989-07-26,industrial_production,0,1989-07-01,1989Q3,1.4,-2.4442069761216434,-3.8442069761216433
1989-07-26,industrial_production,1,1989-07-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-07-26,industrial_production,2,1989-07-01,1990Q1,0.8,3.0016192384209273,2.2016192384209274
1989-07-26,industrial_production,3,1989-07-01,1990Q2,1.2,2.7749841613382342,1.5749841613382343
1989-07-26,industrial_production,4,1989-07-01,1990Q3,1.9,1.5594373137071793,-0.3405626862928206
1989-07-26,industrial_production,5,1989-07-01,1990Q4,2.4,-6.049366851886195,-8.449366851886195
1989-07-26,real_gdp,0,1989-07-01,1989Q3,1.4,3.153118781389397,1.753118781389397
1989-07-26,real_gdp,1,1989-07-01,1989Q4,1.2,1.2158127084984205,0.015812708498420536
1989-07-26,real_gdp,2,1989-07-01,1990Q1,1.3,4.287438988065451,2.987438988065451
1989-07-26,real_gdp,3,1989-07-01,1990Q2,1.4,1.5582211193459372,0.1582211193459373
1989-07-26,real_gdp,4,1989-07-01,1990Q3,1.8,-0.0782854733481608,-1.8782854733481609
1989-07-26,real_gdp,5,1989-07-01,1990Q4,2.3,-2.1289636053346217,-4.428963605334621
1989-07-26,unrate,0,1989-07-01,1989Q3,5.3,5.233333333333333,-0.06666666666666643
1989-07-26,unrate,1,1989-07-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-07-26,unrate,2,1989-07-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-07-26,unrate,3,1989-07-01,1990Q2,5.7,5.333333333333333,-0.36666666666666714
1989-07-26,unrate,4,1989-07-01,1990Q3,5.8,5.7,-0.09999999999999964
1989-07-26,unrate,5,1989-07-01,1990Q4,5.8,6.133333333333333,0.33333333333333304
1989-07-27,cpi,0,1989-07-01,1989Q3,4.9,3.164399566443765,-1.7356004335562352
1989-07-27,cpi,1,1989-07-01,1989Q4,4.9,4.1287738187626655,-0.7712261812373349
1989-07-27,cpi,2,1989-07-01,1990Q1,4.7,7.06543507578159,2.3654350757815896
1989-07-27,cpi,3,1989-07-01,1990Q2,4.6,4.016416990809968,-0.5835830091900318
1989-07-27,cpi,4,1989-07-01,1990Q3,4.5,7.090070695024453,2.590070695024453
1989-07-27,cpi,5,1989-07-01,1990Q4,4.5,6.966630434689591,2.4666304346895913
1989-07-27,gdp_price,0,1989-07-01,1989Q3,4.5,3.009550597717392,-1.490449402282608
1989-07-27,gdp_price,1,1989-07-01,1989Q4,4.5,2.7735556339689493,-1.7264443660310507
1989-07-27,gdp_price,2,1989-07-01,1990Q1,4.6,4.4527984296597545,-0.14720157034024517
1989-07-27,gdp_price,3,1989-07-01,1990Q2,4.4,4.566483919008868,0.1664839190088676
1989-07-27,gdp_price,4,1989-07-01,1990Q3,4.4,3.531867376380382,-0.8681326236196183
1989-07-27,gdp_price,5,1989-07-01,1990Q4,4.3,3.129617447079891,-1.1703825529201088
1989-07-27,industrial_production,0,1989-07-01,1989Q3,1.4,-2.4442069761216434,-3.8442069761216433
1989-07-27,industrial_production,1,1989-07-01,1989Q4,1.2,1.5637683877378183,0.3637683877378184
1989-07-27,industrial_production,2,1989-07-01,1990Q1,0.8,3.0016192384209273,2.2016192384209274
1989-07-27,industrial_production,3,1989-07-01,1990Q2,1.2,2.7749841613382342,1.5749841613382343
1989-07-27,industrial_production,4,1989-07-01,1990Q3,1.9,1.5594373137071793,-0.3405626862928206
1989-07-27,industrial_production,5,1989-07-01,1990Q4,2.4,-6.049366851886195,-8.449366851886195
1989-07-27,real_gdp,0,1989-07-01,1989Q3,1.4,3.153118781389397,1.753118781389397
1989-07-27,real_gdp,1,1989-07-01,1989Q4,1.2,1.2158127084984205,0.015812708498420536
1989-07-27,real_gdp,2,1989-07-01,1990Q1,1.3,4.287438988065451,2.987438988065451
1989-07-27,real_gdp,3,1989-07-01,1990Q2,1.4,1.5582211193459372,0.1582211193459373
1989-07-27,real_gdp,4,1989-07-01,1990Q3,1.8,-0.0782854733481608,-1.8782854733481609
1989-07-27,real_gdp,5,1989-07-01,1990Q4,2.3,-2.1289636053346217,-4.428963605334621
1989-07-27,unrate,0,1989-07-01,1989Q3,5.3,5.233333333333333,-0.06666666666666643
1989-07-27,unrate,1,1989-07-01,1989Q4,5.5,5.366666666666667,-0.13333333333333286
1989-07-27,unrate,2,1989-07-01,1990Q1,5.6,5.3,-0.2999999999999998
1989-07-27,unrate,3,1989-07-01,1990Q2,5.7,5.333333333333333,-0.36666666666666714
1989-07-27,unrate,4,1989-07-01,1990Q3,5.8,5.7,-0.09999999999999964
1989-07-27,unrate,5,1989-07-01,1990Q4,5.8,6.133333333333333,0.33333333333333304
1989-10-16,cpi,0,1989-10-01,1989Q4,4.4,4.1287738187626655,-0.2712261812373349
1989-10-16,cpi,1,1989-10-01,1990Q1,4.4,7.06543507578159,2.6654350757815894
1989-10-16,cpi,2,1989-10-01,1990Q2,4.5,4.016416990809968,-0.48358300919003216
1989-10-16,cpi,3,1989-10-01,1990Q3,4.4,7.090070695024453,2.6900706950244526
1989-10-16,cpi,4,1989-10-01,1990Q4,4.4,6.966630434689591,2.566630434689591
1989-10-16,gdp_price,0,1989-10-01,1989Q4,4.2,2.7735556339689493,-1.4264443660310508
1989-10-16,gdp_price,1,1989-10-01,1990Q1,4.3,4.4527984296597545,0.15279842965975465
1989-10-16,gdp_price,2,1989-10-01,1990Q2,4.2,4.566483919008868,0.3664839190088678
1989-10-16,gdp_price,3,1989-10-01,1990Q3,4.2,3.531867376380382,-0.6681326236196181
1989-10-16,gdp_price,4,1989-10-01,1990Q4,4.2,3.129617447079891,-1.0703825529201092
1989-10-16,industrial_production,0,1989-10-01,1989Q4,1.1,1.5637683877378183,0.46376838773781826
1989-10-16,industrial_production,1,1989-10-01,1990Q1,1.0,3.0016192384209273,2.0016192384209273
1989-10-16,industrial_production,2,1989-10-01,1990Q2,1.7,2.7749841613382342,1.0749841613382343
1989-10-16,industrial_production,3,1989-10-01,1990Q3,2.3,1.5594373137071793,-0.7405626862928205
1989-10-16,industrial_production,4,1989-10-01,1990Q4,2.8,-6.049366851886195,-8.849366851886195
1989-10-16,real_gdp,0,1989-10-01,1989Q4,1.4,1.2158127084984205,-0.18418729150157942
1989-10-16,real_gdp,1,1989-10-01,1990Q1,1.6,4.287438988065451,2.6874389880654506
1989-10-16,real_gdp,2,1989-10-01,1990Q2,1.7,1.5582211193459372,-0.14177888065406274
1989-10-16,real_gdp,3,1989-10-01,1990Q3,2.0,-0.0782854733481608,-2.078285473348161
1989-10-16,real_gdp,4,1989-10-01,1990Q4,2.4,-2.1289636053346217,-4.528963605334622
1989-10-16,unrate,0,1989-10-01,1989Q4,5.3,5.366666666666667,0.06666666666666732
1989-10-16,unrate,1,1989-10-01,1990Q1,5.5,5.3,-0.20000000000000018
1989-10-16,unrate,2,1989-10-01,1990Q2,5.5,5.333333333333333,-0.16666666666666696
1989-10-16,unrate,3,1989-10-01,1990Q3,5.6,5.7,0.10000000000000053
1989-10-16,unrate,4,1989-10-01,1990Q4,5.6,6.133333333333333,0.5333333333333332
1989-10-19,cpi,0,1989-10-01,1989Q4,4.4,4.1287738187626655,-0.2712261812373349
1989-10-19,cpi,1,1989-10-01,1990Q1,4.4,7.06543507578159,2.6654350757815894
1989-10-19,cpi,2,1989-10-01,1990Q2,4.5,4.016416990809968,-0.48358300919003216
1989-10-19,cpi,3,1989-10-01,1990Q3,4.4,7.090070695024453,2.6900706950244526
1989-10-19,cpi,4,1989-10-01,1990Q4,4.4,6.966630434689591,2.566630434689591
1989-10-19,gdp_price,0,1989-10-01,1989Q4,4.2,2.7735556339689493,-1.4264443660310508
1989-10-19,gdp_price,1,1989-10-01,1990Q1,4.3,4.4527984296597545,0.15279842965975465
1989-10-19,gdp_price,2,1989-10-01,1990Q2,4.2,4.566483919008868,0.3664839190088678
1989-10-19,gdp_price,3,1989-10-01,1990Q3,4.2,3.531867376380382,-0.6681326236196181
1989-10-19,gdp_price,4,1989-10-01,1990Q4,4.2,3.129617447079891,-1.0703825529201092
1989-10-19,industrial_production,0,1989-10-01,1989Q4,1.1,1.5637683877378183,0.46376838773781826
1989-10-19,industrial_production,1,1989-10-01,1990Q1,1.0,3.0016192384209273,2.0016192384209273
1989-10-19,industrial_production,2,1989-10-01,1990Q2,1.7,2.7749841613382342,1.0749841613382343
1989-10-19,industrial_production,3,1989-10-01,1990Q3,2.3,1.5594373137071793,-0.7405626862928205
1989-10-19,industrial_production,4,1989-10-01,1990Q4,2.8,-6.049366851886195,-8.849366851886195
1989-10-19,real_gdp,0,1989-10-01,1989Q4,1.4,1.2158127084984205,-0.18418729150157942
1989-10-19,real_gdp,1,1989-10-01,1990Q1,1.6,4.287438988065451,2.6874389880654506
1989-10-19,real_gdp,2,1989-10-01,1990Q2,1.7,1.5582211193459372,-0.14177888065406274
1989-10-19,real_gdp,3,1989-10-01,1990Q3,2.0,-0.0782854733481608,-2.078285473348161
1989-10-19,real_gdp,4,1989-10-01,1990Q4,2.4,-2.1289636053346217,-4.528963605334622
1989-10-19,unrate,0,1989-10-01,1989Q4,5.3,5.366666666666667,0.06666666666666732
1989-10-19,unrate,1,1989-10-01,1990Q1,5.5,5.3,-0.20000000000000018
1989-10-19,unrate,2,1989-10-01,1990Q2,5.5,5.333333333333333,-0.16666666666666696
1989-10-19,unrate,3,1989-10-01,1990Q3,5.6,5.7,0.10000000000000053
1989-10-19,unrate,4,1989-10-01,1990Q4,5.6,6.133333333333333,0.5333333333333332
1989-11-07,cpi,0,1989-10-01,1989Q4,4.4,4.1287738187626655,-0.2712261812373349
1989-11-07,cpi,1,1989-10-01,1990Q1,4.4,7.06543507578159,2.6654350757815894
1989-11-07,cpi,2,1989-10-01,1990Q2,4.5,4.016416990809968,-0.48358300919003216
1989-11-07,cpi,3,1989-10-01,1990Q3,4.4,7.090070695024453,2.6900706950244526
1989-11-07,cpi,4,1989-10-01,1990Q4,4.4,6.966630434689591,2.566630434689591
1989-11-07,gdp_price,0,1989-10-01,1989Q4,4.2,2.7735556339689493,-1.4264443660310508
1989-11-07,gdp_price,1,1989-10-01,1990Q1,4.3,4.4527984296597545,0.15279842965975465
1989-11-07,gdp_price,2,1989-10-01,1990Q2,4.2,4.566483919008868,0.3664839190088678
1989-11-07,gdp_price,3,1989-10-01,1990Q3,4.2,3.531867376380382,-0.6681326236196181
1989-11-07,gdp_price,4,1989-10-01,1990Q4,4.2,3.129617447079891,-1.0703825529201092
1989-11-07,industrial_production,0,1989-10-01,1989Q4,1.1,1.5637683877378183,0.46376838773781826
1989-11-07,industrial_production,1,1989-10-01,1990Q1,1.0,3.0016192384209273,2.0016192384209273
1989-11-07,industrial_production,2,1989-10-01,1990Q2,1.7,2.7749841613382342,1.0749841613382343
1989-11-07,industrial_production,3,1989-10-01,1990Q3,2.3,1.5594373137071793,-0.7405626862928205
1989-11-07,industrial_production,4,1989-10-01,1990Q4,2.8,-6.049366851886195,-8.849366851886195
1989-11-07,real_gdp,0,1989-10-01,1989Q4,1.4,1.2158127084984205,-0.18418729150157942
1989-11-07,real_gdp,1,1989-10-01,1990Q1,1.6,4.287438988065451,2.6874389880654506
1989-11-07,real_gdp,2,1989-10-01,1990Q2,1.7,1.5582211193459372,-0.14177888065406274
1989-11-07,real_gdp,3,1989-10-01,1990Q3,2.0,-0.0782854733481608,-2.078285473348161
1989-11-07,real_gdp,4,1989-10-01,1990Q4,2.4,-2.1289636053346217,-4.528963605334622
1989-11-07,unrate,0,1989-10-01,1989Q4,5.3,5.366666666666667,0.06666666666666732
1989-11-07,unrate,1,1989-10-01,1990Q1,5.5,5.3,-0.20000000000000018
1989-11-07,unrate,2,1989-10-01,1990Q2,5.5,5.333333333333333,-0.16666666666666696
1989-11-07,unrate,3,1989-10-01,1990Q3,5.6,5.7,0.10000000000000053
1989-11-07,unrate,4,1989-10-01,1990Q4,5.6,6.133333333333333,0.5333333333333332
1989-11-08,cpi,0,1989-10-01,1989Q4,4.4,4.1287738187626655,-0.2712261812373349
1989-11-08,cpi,1,1989-10-01,1990Q1,4.4,7.06543507578159,2.6654350757815894
1989-11-08,cpi,2,1989-10-01,1990Q2,4.5,4.016416990809968,-0.48358300919003216
1989-11-08,cpi,3,1989-10-01,1990Q3,4.4,7.090070695024453,2.6900706950244526
1989-11-08,cpi,4,1989-10-01,1990Q4,4.4,6.966630434689591,2.566630434689591
1989-11-08,gdp_price,0,1989-10-01,1989Q4,4.2,2.7735556339689493,-1.4264443660310508
1989-11-08,gdp_price,1,1989-10-01,1990Q1,4.3,4.4527984296597545,0.15279842965975465
1989-11-08,gdp_price,2,1989-10-01,1990Q2,4.2,4.566483919008868,0.3664839190088678
1989-11-08,gdp_price,3,1989-10-01,1990Q3,4.2,3.531867376380382,-0.6681326236196181
1989-11-08,gdp_price,4,1989-10-01,1990Q4,4.2,3.129617447079891,-1.0703825529201092
1989-11-08,industrial_production,0,1989-10-01,1989Q4,1.1,1.5637683877378183,0.46376838773781826
1989-11-08,industrial_production,1,1989-10-01,1990Q1,1.0,3.0016192384209273,2.0016192384209273
1989-11-08,industrial_production,2,1989-10-01,1990Q2,1.7,2.7749841613382342,1.0749841613382343
1989-11-08,industrial_production,3,1989-10-01,1990Q3,2.3,1.5594373137071793,-0.7405626862928205
1989-11-08,industrial_production,4,1989-10-01,1990Q4,2.8,-6.049366851886195,-8.849366851886195
1989-11-08,real_gdp,0,1989-10-01,1989Q4,1.4,1.2158127084984205,-0.18418729150157942
1989-11-08,real_gdp,1,1989-10-01,1990Q1,1.6,4.287438988065451,2.6874389880654506
1989-11-08,real_gdp,2,1989-10-01,1990Q2,1.7,1.5582211193459372,-0.14177888065406274
1989-11-08,real_gdp,3,1989-10-01,1990Q3,2.0,-0.0782854733481608,-2.078285473348161
1989-11-08,real_gdp,4,1989-10-01,1990Q4,2.4,-2.1289636053346217,-4.528963605334622
